Transaction_Date,Daily_Sales,Num_Transactions,Num_Companies,Num_Products,Total_Quantity,Year,Month,Day,Day_of_Week,Quarter,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Sales_Lag_1d,Sales_Lag_7d,Sales_Lag_30d,Sales_Lag_90d,Sales_MA_7d,Sales_Std_7d,Sales_MA_30d,Sales_Std_30d,Sales_MA_90d,Sales_Std_90d,Sales_Growth_7d,Sales_Growth_30d,Avg_Transaction_Size,High_Value_Sales,High_Value_Pct,Cumulative_Monthly_Sales,Cumulative_Quarterly_Sales
2023-10-15,2688000.0,2.0,2.0,2.0,18.0,2023,10,15,6,4,41,1,0,0,4687200.0,2800000.0,6445600.0,6272000.0,4397600.0,2871096.050872086,6680800.0,3799023.741019208,7609902.222222222,4199273.878938136,-3.9999985714290816,-58.297123883405135,896000.0,2520000.0,93.74996512278084,82454400.0,82454400.0
2023-10-16,7207200.0,5.0,5.0,4.0,62.0,2023,10,16,0,4,42,0,0,0,2688000.0,8960000.0,10365600.0,11082400.0,4147200.0,2452842.313181442,6575520.0,3736639.1395994066,7566844.444444444,4183104.4189185123,-19.56249781668551,-30.470013267923395,1201200.0,1344000.0,18.64801606060383,89661600.0,89661600.0
2023-10-17,6204800.0,6.0,6.0,6.0,44.0,2023,10,17,1,4,42,0,0,0,7207200.0,1948800.0,13860000.0,4020800.0,4755200.0,2342068.874592139,6320346.666666667,3474200.8323158794,7591111.111111111,4168611.9871518114,218.39069253351164,-55.232319247307416,886400.0,1372000.0,22.111909793722635,95866400.0,95866400.0
2023-10-18,2996000.0,2.0,2.0,2.0,18.0,2023,10,18,2,4,42,0,0,0,6204800.0,3920000.0,8573600.0,10416000.0,4623200.0,2421672.193616074,6134426.666666667,3498616.5446017226,7508666.666666667,4185455.4423891283,-23.571422558310573,-65.05551168056456,998666.6666666666,2016000.0,67.28969716632271,98862400.0,98862400.0
2023-10-19,5297600.0,7.0,7.0,7.0,61.0,2023,10,19,3,4,42,0,0,0,2996000.0,1176000.0,7840000.0,6462400.0,5212000.0,1885550.614542063,6049680.0,3486649.6744009107,7495724.444444444,4190524.869818141,350.4758924524724,-32.42856729227458,662200.0,0.0,0.0,104160000.0,104160000.0
2023-10-20,8954400.0,8.0,8.0,7.0,86.0,2023,10,20,4,4,42,0,0,0,5297600.0,7403200.0,9956800.0,8545600.0,5433600.0,2243221.68320475,6016266.666666667,3452552.132826532,7500266.666666667,4191896.9744608984,20.953098531297478,-10.067490552437475,994933.3333333334,1792000.0,20.012505582450462,113114400.0,113114400.0
2023-10-21,12090400.0,9.0,7.0,9.0,116.0,2023,10,21,5,4,42,1,0,0,8954400.0,4687200.0,2912000.0,11496800.0,6491200.0,3319601.1326663853,6322213.333333333,3572567.385502197,7506862.222222222,4198717.235852725,157.94500811891788,315.1921994532282,1209040.0,3444000.0,28.485407555961128,125204800.0,125204800.0
2023-10-22,6804000.0,7.0,7.0,6.0,52.0,2023,10,22,6,4,42,1,0,0,12090400.0,2688000.0,11317600.0,12348000.0,7079200.0,2867397.6494375425,6171760.0,3447803.08998503,7445262.222222222,4167446.125898297,153.12494303387535,-39.88124338364641,850500.0,1372000.0,20.16460608985801,132008800.0,132008800.0
2023-10-23,6832000.0,5.0,5.0,5.0,53.0,2023,10,23,0,4,43,0,0,0,6804000.0,7207200.0,7151200.0,6736800.0,7025600.0,2868112.8755100644,6161120.0,3445167.810977149,7446320.0,4167276.362466088,-5.205904483585236,-4.463585906758879,1138666.6666666667,0.0,0.0,138840800.0,138840800.0
2023-10-24,4300800.0,2.0,2.0,2.0,26.0,2023,10,24,1,4,43,0,0,0,6832000.0,6204800.0,7470400.0,5135200.0,6753600.0,3043828.8169124443,6055466.666666667,3452225.4376914105,7437048.888888889,4173399.4410626125,-30.685915632104884,-42.42877992761031,1433600.0,2184000.0,50.78123819260645,143141600.0,143141600.0
2023-10-25,13585600.0,8.0,8.0,7.0,90.0,2023,10,25,2,4,43,0,0,1,4300800.0,2996000.0,5807200.0,9900800.0,8266400.0,3467133.3634574744,6314746.666666667,3715032.1010107314,7477991.111111111,4215701.182501539,353.45782594865625,133.94404636588263,1509511.111111111,5656000.0,41.632313506042166,156727200.0,156727200.0
2023-10-26,14212800.0,8.0,7.0,8.0,96.0,2023,10,26,3,4,43,0,0,1,13585600.0,5297600.0,9217600.0,19790400.0,9540000.0,3814830.3448515157,6481253.333333333,3953886.7682784996,7416017.777777778,4071187.7744107936,168.28749466031888,54.19197467974585,1579200.0,7722400.0,54.334117532497636,170940000.0,170940000.0
2023-10-27,4782400.0,4.0,4.0,4.0,37.0,2023,10,27,4,4,43,0,0,1,14212800.0,8954400.0,2027200.0,8769600.0,8944000.0,4225377.729860365,6573093.333333333,3878134.419513599,7371715.555555556,4077981.2098445534,-46.59161455914248,135.91153516597515,956480.0,168000.0,3.5128798275176,175722400.0,175722400.0
2023-10-28,7767200.0,6.0,6.0,6.0,50.0,2023,10,28,5,4,43,1,0,1,4782400.0,12090400.0,5420800.0,12913600.0,8326400.0,3998706.4308348442,6651306.666666667,3877754.690444505,7314533.333333333,4035256.808891835,-35.757292086507306,43.28511598193699,1109600.0,2240000.0,28.83921762807477,183489600.0,183489600.0
2023-10-29,7795200.0,6.0,5.0,5.0,61.0,2023,10,29,6,4,43,1,0,1,7767200.0,6804000.0,11726400.0,10813600.0,8468000.0,3953100.8183450038,6520266.666666667,3765126.9013126893,7280995.555555556,4018356.5051183887,14.567899093489256,-33.52435244198113,1113600.0,1344000.0,17.24137709855076,191284800.0,191284800.0
2023-10-30,7761600.0,6.0,5.0,6.0,76.0,2023,10,30,0,4,44,0,0,1,7795200.0,6832000.0,4323200.0,27272000.0,8600800.0,3904294.4424483757,6634880.0,3748236.168763593,7064213.333333333,3407626.9960985137,13.60655538545735,79.53366035953452,1108800.0,672000.0,8.658007542516035,199046400.0,199046400.0
2023-10-31,4144000.0,4.0,4.0,4.0,23.0,2023,10,31,1,4,44,0,0,1,7761600.0,4300800.0,901600.0,7946400.0,8578400.0,3933417.608136713,6742960.0,3621832.751674688,7021964.444444444,3420115.2827114263,-3.6458324856230266,359.626930316182,828800.0,1792000.0,43.24323280810019,203190400.0,203190400.0
2023-11-01,3852800.0,3.0,3.0,3.0,21.0,2023,11,1,2,4,44,0,1,0,4144000.0,13585600.0,3528000.0,9475200.0,7188000.0,3572053.63154959,6753786.666666667,3612364.029058641,6959493.333333333,3426144.9848566656,-71.6405553202983,9.206346596840534,963200.0,2464000.0,63.95347177287382,3852800.0,207043200.0
2023-11-02,6826400.0,5.0,5.0,4.0,54.0,2023,11,2,3,4,44,0,1,0,3852800.0,14212800.0,8226400.0,5913600.0,6132800.0,1804910.5758088448,6707120.0,3601711.239875883,6969635.555555556,3424364.6910920655,-51.970051504977796,-17.018377781486706,1137733.3333333333,1512000.0,22.149299462483967,10679200.0,213869600.0
2023-11-03,6770400.0,4.0,4.0,2.0,45.0,2023,11,3,4,4,44,0,1,0,6826400.0,4782400.0,6585600.0,11256000.0,6416800.0,1710973.1499938706,6713280.0,3601654.2688048217,6919795.555555556,3393784.06879372,41.569077958958275,2.8061220228799164,1354080.0,4200000.0,62.03473029145541,17449600.0,220640000.0
2023-11-04,7347200.0,2.0,2.0,2.0,35.0,2023,11,4,5,4,44,1,1,0,6770400.0,7767200.0,5448800.0,1820000.0,6356800.0,1662399.807507192,6776560.0,3595343.2756927344,6981208.888888889,3350191.799427887,-5.40735330526402,34.84069247528034,2449066.6666666665,7347200.0,99.99998638937467,24796800.0,227987200.0
2023-11-05,3326400.0,2.0,2.0,2.0,23.0,2023,11,5,6,4,44,1,1,0,7347200.0,7795200.0,8030400.0,4670400.0,5718400.0,1863817.158414406,6619760.0,3641059.9390457897,6966275.555555556,3363576.5361036863,-57.327578852681285,-58.5773985632847,1108800.0,1176000.0,35.35352472537136,28123200.0,231313600.0
2023-11-06,10085600.0,5.0,5.0,5.0,67.0,2023,11,6,0,4,45,0,0,0,3326400.0,7761600.0,16150400.0,10953600.0,6050400.0,2414162.656768032,6417600.0,3239918.5549576096,6956631.111111111,3353243.692999251,29.94227608453462,-37.55200877055622,1680933.3333333333,3718400.0,36.86840278531741,38208800.0,241399200.0
2023-11-07,7756000.0,6.0,6.0,5.0,53.0,2023,11,7,1,4,45,0,0,0,10085600.0,4144000.0,2800000.0,7061600.0,6566400.0,2323072.907451094,6582800.0,3174796.4835126246,6964346.666666667,3354286.650370536,87.16214112882696,176.99993678573688,1108000.0,1680000.0,21.660647026734527,45964800.0,249155200.0
2023-11-08,5241600.0,5.0,5.0,4.0,34.0,2023,11,8,2,4,45,0,0,0,7756000.0,3852800.0,8960000.0,6624800.0,6764800.0,2101425.649410406,6458853.333333333,3151286.0152897746,6948977.777777778,3359025.358433872,36.04650227198342,-41.499995368304084,873600.0,4737600.0,90.38459814091154,51206400.0,254396800.0
2023-11-09,11026400.0,8.0,7.0,8.0,103.0,2023,11,9,3,4,45,0,0,0,5241600.0,6826400.0,1948800.0,8288000.0,7364800.0,2649949.0108301975,6761440.0,3139089.7193184886,6979404.444444444,3383603.295069776,61.52583184023324,465.8043586800294,1225155.5555555555,3892000.0,35.297101928362665,62232800.0,265423200.0
2023-11-10,4659200.0,3.0,3.0,3.0,33.0,2023,11,10,4,4,45,0,0,0,11026400.0,6770400.0,3920000.0,834400.0,7063200.0,2842053.2671526894,6786080.0,3118852.914509567,7021902.222222222,3329136.5509095304,-31.182791093171584,18.85713804664846,1164800.0,2508800.0,53.84614228920367,66892000.0,270082400.0
2023-11-11,10735200.0,6.0,6.0,4.0,82.0,2023,11,11,5,4,45,1,0,0,4659200.0,7347200.0,1176000.0,6804000.0,7547200.0,3168247.061073354,7104720.0,3012426.386268992,7065582.222222222,3351956.915821436,46.11279860180768,812.8564516526773,1533600.0,4704000.0,43.818462271922066,77627200.0,280817600.0
2023-11-12,7140000.0,3.0,3.0,2.0,35.0,2023,11,12,6,4,45,1,0,0,10735200.0,3326400.0,7403200.0,9856000.0,8092000.0,2598068.0822487967,7095946.666666667,3011910.348500151,7035404.444444444,3338752.531484916,114.6464301808471,-3.555218884371774,1785000.0,7140000.0,99.99998599439972,84767200.0,287957600.0
2023-11-13,8892800.0,7.0,7.0,6.0,84.0,2023,11,13,0,4,46,0,0,0,7140000.0,10085600.0,4687200.0,5740000.0,7921600.0,2482046.6393683944,7236133.333333333,2993749.61997934,7070435.555555556,3341546.9286655933,-11.826761736856337,89.72518993744882,1111600.0,1344000.0,15.113348426440668,93660000.0,296850400.0
2023-11-14,1814400.0,1.0,1.0,1.0,18.0,2023,11,14,1,4,46,0,0,0,8892800.0,7756000.0,2688000.0,11849600.0,7072800.0,3395844.8021074147,7207013.333333333,3043352.298182151,6958933.333333333,3347705.6420879466,-76.60648831788444,-32.49998790923069,907200.0,0.0,0.0,95474400.0,298664800.0
2023-11-15,6378400.0,4.0,4.0,4.0,65.0,2023,11,15,2,4,46,0,0,0,1814400.0,5241600.0,7207200.0,3740800.0,7235200.0,3320011.373474486,7179386.666666667,3047110.0279731806,6988240.0,3330718.7543238397,21.688030050360567,-11.49960990403903,1275680.0,0.0,0.0,101852800.0,305043200.0
2023-11-16,1932000.0,1.0,1.0,1.0,15.0,2023,11,16,3,4,46,0,0,0,6378400.0,11026400.0,6204800.0,6328000.0,5936000.0,3368237.4579790663,7036960.0,3190709.5370887285,6939395.555555556,3372481.342879448,-82.47840795922441,-68.86280478616477,966000.0,0.0,0.0,103784800.0,306975200.0
2023-11-17,12941600.0,8.0,8.0,7.0,103.0,2023,11,17,4,4,46,0,0,0,1932000.0,4659200.0,2996000.0,9447200.0,7119200.0,4197590.95355101,7368480.0,3272015.321437867,6978222.222222222,3421437.383525865,177.7643849235094,331.9625060205253,1437955.5555555555,2352000.0,18.17394926640066,116726400.0,319916800.0
2023-11-18,6876800.0,6.0,6.0,6.0,52.0,2023,11,18,5,4,46,1,0,0,12941600.0,10735200.0,5297600.0,4121600.0,6568000.0,3885339.336531617,7421120.0,3250180.471424256,7008835.555555556,3407889.8139303434,-35.94157203018369,29.809719531538896,982400.0,0.0,0.0,123603200.0,326793600.0
2023-11-19,4233600.0,4.0,4.0,4.0,48.0,2023,11,19,6,4,46,1,0,0,6876800.0,7140000.0,8954400.0,4580800.0,6152800.0,3968431.105613394,7263760.0,3287452.587370182,7004977.777777778,3410864.4854241344,-40.705876651838004,-52.72044439376794,846720.0,1344000.0,31.74602424744325,127836800.0,331027200.0
2023-11-20,2990400.0,3.0,3.0,2.0,25.0,2023,11,20,0,4,47,0,0,0,4233600.0,8892800.0,12090400.0,5006400.0,5309600.0,3915927.789596392,6960426.666666667,3246312.5477817226,6982577.777777778,3430699.236021719,-66.3727885061186,-75.26632077794608,747600.0,2688000.0,89.88761039071349,130827200.0,334017600.0
2023-11-21,10438400.0,7.0,7.0,7.0,80.0,2023,11,21,1,4,47,0,0,0,2990400.0,1814400.0,6804000.0,13182400.0,6541600.0,3988950.1776783257,7081573.333333333,3307511.5311846677,6952088.888888889,3386895.275778201,475.30838001081344,53.415630009460614,1304800.0,3584000.0,34.334760659223576,141265600.0,344456000.0
2023-11-22,5964000.0,6.0,6.0,4.0,48.0,2023,11,22,2,4,47,0,0,0,10438400.0,6378400.0,6832000.0,10612000.0,6482400.0,3994846.6003089463,7052640.0,3313561.020766757,6900444.444444444,3365832.337987256,-6.496926110478158,-12.704916173168007,852000.0,672000.0,11.267603744533242,147229600.0,350420000.0
2023-11-23,7610400.0,8.0,8.0,7.0,60.0,2023,11,23,3,4,47,0,0,0,5964000.0,1932000.0,4300800.0,6188000.0,7293600.0,3457183.871303339,7162960.0,3273636.964432153,6916248.888888889,3365788.906478886,293.9128913494351,76.95310710725745,845600.0,1344000.0,17.6600418295961,154840000.0,358030400.0
2023-11-24,10578400.0,10.0,10.0,8.0,91.0,2023,11,24,4,4,47,0,0,0,7610400.0,12941600.0,13585600.0,3197600.0,6956000.0,2881114.1548597612,7062720.0,3112254.7230208395,6998257.777777778,3364082.127181503,-18.260491881954945,-22.135200349252123,961672.7272727273,6552000.0,61.937527231194956,165418400.0,368608800.0
2023-11-25,4065600.0,4.0,4.0,4.0,34.0,2023,11,25,5,4,47,1,0,1,10578400.0,6876800.0,14212800.0,11351200.0,6554400.0,3082857.8256762475,6724480.0,2848621.261956205,6917306.666666667,3345766.9380540145,-40.879472882812806,-71.39479403109915,813120.0,1344000.0,33.057843108558856,169484000.0,372674400.0
2023-11-26,11799200.0,6.0,6.0,5.0,78.0,2023,11,26,6,4,47,1,0,1,4065600.0,4233600.0,4782400.0,6468000.0,7635200.0,3439209.8937595063,6958373.333333333,2969178.310452973,6976542.222222222,3384689.801031779,178.7036614928993,146.7212807959851,1685600.0,6412000.0,54.342662693855296,181283200.0,384473600.0
2023-11-27,12280800.0,7.0,7.0,7.0,97.0,2023,11,27,0,4,48,0,0,1,11799200.0,2990400.0,7767200.0,4216800.0,8962400.0,3126398.3964513014,7108826.666666667,3121999.327457276,7066142.222222222,3417390.371106934,310.6740534129035,58.11102352057067,1535100.0,3360000.0,27.359778893901137,193564000.0,396754400.0
2023-11-28,4468800.0,4.0,4.0,3.0,35.0,2023,11,28,1,4,48,0,0,1,12280800.0,10438400.0,7795200.0,6988800.0,8109600.0,3453722.4285303056,6997946.666666667,3155669.858582773,7038142.222222222,3428337.3197145974,-57.18883572301926,-42.672408318913135,893760.0,0.0,0.0,198032800.0,401223200.0
2023-11-29,6238400.0,2.0,2.0,2.0,29.0,2023,11,29,2,4,48,0,0,1,4468800.0,5964000.0,7761600.0,13440000.0,8148800.0,3426762.935093887,6947173.333333333,3155213.1040039374,6958124.444444444,3360612.5073844898,4.6009381956844075,-19.62481709636968,2079466.6666666667,6238400.0,99.99998397025135,204271200.0,407461600.0
2023-11-30,9732800.0,9.0,9.0,9.0,78.0,2023,11,30,3,4,48,0,0,1,6238400.0,7610400.0,4144000.0,6154400.0,8452000.0,3464868.805597109,7133466.666666667,3148981.7797496715,6997884.444444444,3372145.211393135,27.888149389237178,134.86483232026248,973280.0,4032000.0,41.426923246452894,214004000.0,417194400.0
2023-12-01,5840800.0,4.0,4.0,4.0,41.0,2023,12,1,4,4,48,0,1,0,9732800.0,10578400.0,3852800.0,4804800.0,7775200.0,3442922.1077450966,7199733.333333333,3098069.345557821,7009395.555555556,3366338.049075618,-44.78559661332559,51.59882381675046,1168160.0,4177600.0,71.52443645999924,5840800.0,423035200.0
2023-12-02,5471200.0,6.0,6.0,5.0,58.0,2023,12,2,5,4,48,1,1,0,5840800.0,4065600.0,6826400.0,9212000.0,7976000.0,3224575.3002010365,7154560.0,3113542.2073525074,6967831.111111111,3361927.8353732154,34.57299425103447,-19.852335073781923,781600.0,1008000.0,18.423742794315178,11312000.0,428506400.0
2023-12-03,13216000.0,9.0,8.0,9.0,112.0,2023,12,3,6,4,48,1,1,0,5471200.0,11799200.0,6770400.0,12398400.0,8178400.0,3534149.983612269,7369413.333333333,3302761.773042566,6976915.555555556,3377833.9564406434,12.007592717506888,95.20263275395357,1321600.0,0.0,0.0,24528000.0,441722400.0
2023-12-04,8859200.0,7.0,6.0,4.0,68.0,2023,12,4,0,4,49,0,1,0,13216000.0,12280800.0,7347200.0,10494400.0,7689600.0,3079573.0613187174,7419813.333333333,3313928.7582850237,6958746.666666667,3363066.797413519,-27.861374840289326,20.579265491715827,1107400.0,2329600.0,26.295825097545478,33387200.0,450581600.0
2023-12-05,4569600.0,4.0,4.0,4.0,30.0,2023,12,5,1,4,49,0,1,0,8859200.0,4468800.0,3326400.0,3416000.0,7704000.0,3062189.229946434,7461253.333333333,3268437.1239048727,6971564.444444444,3351591.284859197,2.2556385929917218,37.37372613824972,913920.0,1960000.0,42.89214747633328,37956800.0,455151200.0
2023-12-06,4849600.0,3.0,3.0,3.0,27.0,2023,12,6,2,4,49,0,0,0,4569600.0,6238400.0,10085600.0,5213600.0,7505600.0,3214189.772451725,7286720.0,3263261.732599499,6967520.0,3353955.2878100905,-22.262114923359366,-51.91559729559002,1212400.0,0.0,0.0,42806400.0,460000800.0
2023-12-07,4720800.0,2.0,2.0,2.0,29.0,2023,12,7,3,4,49,0,0,0,4849600.0,9732800.0,7756000.0,11844000.0,6789600.0,3193540.2132012164,7185546.666666667,3295106.493777301,6888373.333333333,3321476.5000530337,-51.495967091076864,-39.133568961633706,1573600.0,2150400.0,45.551591774362024,47527200.0,464721600.0
2023-12-08,8293600.0,8.0,7.0,6.0,62.0,2023,12,8,4,4,49,0,0,0,4720800.0,5840800.0,5241600.0,3936800.0,7140000.0,3206621.482703138,7287280.0,3280099.0353425588,6936782.222222222,3309703.6689573387,41.99424017356523,58.2264846179631,921511.1111111111,0.0,0.0,55820800.0,473015200.0
2023-12-09,4446400.0,4.0,4.0,4.0,30.0,2023,12,9,5,4,49,1,0,0,8293600.0,5471200.0,11026400.0,3080000.0,6993600.0,3317003.7885617907,7067946.666666667,3241215.226735644,6951964.444444444,3294914.0327504803,-18.730805174220432,-59.67495649759156,889280.0,2150400.0,48.36270952619883,60267200.0,477461600.0
2023-12-10,11160800.0,6.0,6.0,5.0,82.0,2023,12,10,6,4,49,1,0,0,4446400.0,13216000.0,4659200.0,2984800.0,6700000.0,2709826.9366634106,7284666.666666667,3291573.1978465286,7042808.888888889,3297015.953914932,-15.550846280958968,139.54323928072645,1594400.0,3360000.0,30.1053660933476,71428000.0,488622400.0
2023-12-11,2598400.0,3.0,3.0,3.0,21.0,2023,12,11,0,4,50,0,0,0,11160800.0,8859200.0,10735200.0,5622400.0,5805600.0,2904602.3984933416,7013440.0,3332427.753476125,7009208.888888889,3326927.195808812,-70.67002994965347,-75.79550676321757,649600.0,0.0,0.0,74026400.0,491220800.0
2023-12-12,13036800.0,9.0,9.0,7.0,84.0,2023,12,12,1,4,50,0,0,0,2598400.0,4569600.0,7140000.0,8316000.0,7015200.0,3897454.786566904,7210000.0,3509361.5711752176,7061662.222222222,3384478.94233974,185.29407709775973,82.58822372713954,1303680.0,8176000.0,62.71477182170687,87063200.0,504257600.0
2023-12-13,13092800.0,8.0,8.0,8.0,101.0,2023,12,13,2,4,50,0,0,0,13036800.0,4849600.0,8892800.0,6876800.0,8192800.0,4352798.50517648,7350000.0,3659378.411886276,7130728.888888889,3443572.7898407183,169.97687026211022,47.22921383262709,1454755.5555555555,3528000.0,26.946105726345344,100156000.0,517350400.0
2023-12-14,6664000.0,5.0,5.0,4.0,58.0,2023,12,14,3,4,50,0,0,0,13092800.0,4720800.0,1814400.0,6445600.0,8470400.0,4151789.6157359984,7511653.333333333,3510497.7302796924,7133155.555555556,3443161.4865878206,41.16250610860318,267.28380330478217,1110666.6666666667,3371200.0,50.588227702846986,106820000.0,524014400.0
2023-12-15,8153600.0,6.0,6.0,5.0,61.0,2023,12,15,4,4,50,0,0,0,6664000.0,8293600.0,6378400.0,10365600.0,8450400.0,4153120.2342335256,7570826.666666667,3505694.9875126453,7108577.777777778,3427688.602332023,-1.6880484122638646,27.83142671650779,1164800.0,2576000.0,31.593402718627022,114973600.0,532168000.0
2023-12-16,8372000.0,6.0,6.0,5.0,67.0,2023,12,16,5,4,50,1,0,0,8153600.0,4446400.0,1932000.0,13860000.0,9011200.0,3769683.898330637,7785493.333333333,3341845.8775965758,7047600.0,3354261.5229056003,88.28713379652442,333.3331608006414,1196000.0,2352000.0,28.09364212928307,123345600.0,540540000.0
2023-12-17,7537600.0,6.0,6.0,5.0,62.0,2023,12,17,6,4,50,1,0,0,8372000.0,11160800.0,12941600.0,8573600.0,8493600.0,3672838.3356744596,7605360.0,3196833.8692072146,7036088.888888889,3350741.593061261,-32.46361977065983,-41.756812004944365,1076800.0,3763200.0,49.925699171394186,130883200.0,548077600.0
2023-12-18,17533600.0,11.0,11.0,9.0,126.0,2023,12,18,0,4,51,0,0,0,7537600.0,2598400.0,6876800.0,7840000.0,10627200.0,4000852.4691620315,7960586.666666667,3670132.1366547258,7143795.555555556,3527981.505846942,574.7842615516234,154.9674041752844,1461133.3333333333,9688000.0,55.253909336707274,148416800.0,565611200.0
2023-12-19,8052800.0,4.0,4.0,4.0,54.0,2023,12,19,1,4,51,0,0,0,17533600.0,13036800.0,4233600.0,9956800.0,9915200.0,3943637.8738418575,8087893.333333333,3602001.7958345665,7122640.0,3516614.1416572025,-38.230237617341864,90.21161890315125,1610560.0,4480000.0,55.6328164572799,156469600.0,573664000.0
2023-12-20,4384800.0,3.0,3.0,3.0,26.0,2023,12,20,2,4,51,0,0,0,8052800.0,13092800.0,2990400.0,2912000.0,8671200.0,4142646.265371922,8134373.333333333,3542460.38314629,7139004.444444444,3500188.364109815,-66.50983238804287,46.629197890182624,1096200.0,0.0,0.0,160854400.0,578048800.0
2023-12-21,7980000.0,6.0,6.0,5.0,71.0,2023,12,21,3,4,51,0,0,0,4384800.0,6664000.0,10438400.0,11317600.0,8859200.0,4065517.721848793,8052426.666666667,3515657.4701668913,7101920.0,3472994.0353041897,19.747896196294086,-23.55149988968617,1140000.0,3024000.0,37.89473209339197,168834400.0,586028800.0
2023-12-22,11530400.0,7.0,7.0,6.0,64.0,2023,12,22,4,4,51,0,0,0,7980000.0,8153600.0,5964000.0,7151200.0,9341600.0,4166914.842742361,8237973.333333333,3548372.728442443,7150577.777777778,3504228.7745906683,41.41483008550455,93.33331768388369,1441300.0,9996000.0,86.69256168974522,180364800.0,597559200.0
2023-12-23,11648000.0,7.0,7.0,5.0,73.0,2023,12,23,5,4,51,1,0,0,11530400.0,8372000.0,7610400.0,7470400.0,9809600.0,4223451.6815830385,8372560.0,3599945.152992164,7196995.555555556,3536037.1451831367,39.130430108644276,53.05370899641162,1456000.0,8876000.0,76.20191653486293,192012800.0,609207200.0
2023-12-24,11564000.0,10.0,10.0,9.0,103.0,2023,12,24,6,4,51,1,0,0,11648000.0,7537600.0,10578400.0,5807200.0,10384800.0,4135722.724425957,8405413.333333334,3625178.839605915,7260960.0,3562582.84227118,53.41752634558395,9.317098113410523,1051272.7272727273,2520000.0,21.791765670030642,203576800.0,620771200.0
2023-12-25,8388800.0,7.0,7.0,5.0,53.0,2023,12,25,0,4,52,0,0,1,11564000.0,17533600.0,4065600.0,9217600.0,9078400.0,2694349.722412924,8549520.0,3531430.4088697135,7251751.111111111,3558537.19451885,-52.15585777274161,106.33606199919765,1048600.0,1344000.0,16.02135990590312,211965600.0,629160000.0
2023-12-26,4334400.0,4.0,4.0,4.0,27.0,2023,12,26,1,4,52,0,0,1,8388800.0,8052800.0,11799200.0,2027200.0,8547200.0,3241285.473388596,8300693.333333333,3557451.6085044113,7277386.666666667,3528661.930413017,-46.17523765954231,-63.265300760619304,866880.0,2016000.0,46.51161717616806,216300000.0,633494400.0
2023-12-27,9889600.0,6.0,6.0,6.0,89.0,2023,12,27,2,4,52,0,0,1,4334400.0,4384800.0,12280800.0,5420800.0,9333600.0,2682755.995861954,8220986.666666667,3491374.480821755,7327040.0,3533681.1985186352,125.54275553212106,-19.471042646159646,1412800.0,0.0,0.0,226189600.0,643384000.0
2023-12-28,5566400.0,4.0,4.0,3.0,30.0,2023,12,28,3,4,52,0,0,1,9889600.0,7980000.0,4468800.0,11726400.0,8988800.0,3019669.7391160624,8257573.333333333,3456273.3830781905,7258595.555555556,3507068.652324176,-30.245610244911,24.561398012576525,1113280.0,3752000.0,67.40441445019862,231756000.0,648950400.0
2023-12-29,4491200.0,3.0,3.0,3.0,33.0,2023,12,29,4,4,52,0,0,1,5566400.0,11530400.0,6238400.0,4323200.0,7983200.0,3198970.867846919,8199333.333333333,3505835.99881323,7260462.222222222,3505533.082049487,-61.049047643702934,-28.00717683906501,1122800.0,0.0,0.0,236247200.0,653441600.0
2023-12-30,4485600.0,2.0,2.0,2.0,32.0,2023,12,30,5,4,52,1,0,1,4491200.0,11648000.0,9732800.0,901600.0,6960000.0,2968567.7444406208,8024426.666666667,3557208.4195270403,7300284.444444444,3452440.6667288938,-61.490379336334186,-53.91253761378662,1495200.0,2464000.0,54.93132358406376,240732800.0,657927200.0
2023-12-31,7229600.0,4.0,4.0,4.0,63.0,2023,12,31,6,4,52,1,0,1,4485600.0,11564000.0,5840800.0,3528000.0,6340800.0,2200998.803573795,8070720.0,3536789.1745343674,7341413.333333333,3428965.296261592,-37.4818369524527,23.777560646219587,1445920.0,0.0,0.0,247962400.0,665156800.0
2024-01-01,6171200.0,6.0,5.0,6.0,40.0,2024,1,1,0,1,1,0,1,0,7229600.0,8388800.0,5471200.0,8226400.0,6024000.0,2008245.456445322,8094053.333333333,3521323.178788239,7318577.777777778,3429848.710057442,-26.435243844740146,12.79426582938554,881600.0,3046400.0,49.36478328934676,6171200.0,6171200.0
2024-01-02,2637600.0,3.0,3.0,2.0,21.0,2024,1,2,1,1,1,0,1,0,6171200.0,4334400.0,13216000.0,6585600.0,5781600.0,2323788.26344684,7741440.0,3520385.2228080872,7274711.111111111,3464401.377362432,-39.14727778994145,-80.04236682488146,659400.0,0.0,0.0,8808800.0,8808800.0
2024-01-03,3281600.0,3.0,3.0,3.0,29.0,2024,1,3,2,1,1,0,1,0,2637600.0,9889600.0,8859200.0,5448800.0,4837600.0,1609157.9247129902,7555520.0,3605570.639268997,7250631.111111111,3484707.5920609673,-66.8176602878114,-62.95827355085408,820400.0,1344000.0,40.95561891893622,12090400.0,12090400.0
2024-01-04,18435200.0,10.0,10.0,8.0,118.0,2024,1,4,3,1,1,0,1,0,3281600.0,5566400.0,4569600.0,8030400.0,6676000.0,5419746.454094196,8017706.666666667,4068581.3532765848,7366240.0,3678096.8722327235,231.18708120381552,303.43130614686055,1675927.2727272727,8590400.0,46.5978103520542,30525600.0,30525600.0
